,pID,ID,bID,starttime,endtime,duration,oribill,discount,startGPSx,startGPSy,endGPSx,endGPSy,pstatus
716,2708,1100,264,2020-06-22 10:52:32,2020-06-22 11:07:32,15,0.12,0.1,55.837893353,-4.1543014216,55.8792244448,-4.2603886836,1
717,2709,1145,257,2020-10-29 22:54:27,2020-10-29 23:03:27,9,0.07,0.06,55.891592411,-4.2735045768,55.8481061034,-4.0647923599,1
718,2710,1106,316,2020-04-05 10:23:57,2020-04-05 12:45:57,142,1.18,0.95,55.8123751052,-4.2561407089,55.8329191742,-4.0767754149,1
719,2711,1144,515,2020-08-26 09:50:54,2020-08-26 10:21:54,31,0.26,0.21,55.9314550903,-4.2976420922,55.9022208211,-4.0845818387,1
720,2712,1129,177,2020-01-07 21:04:03,2020-01-07 21:47:03,43,0.36,0.29,55.8501313658,-4.1271279395,55.8251595824,-4.1899648187,1
721,2713,1107,530,2020-06-29 01:50:41,2020-06-29 02:31:41,41,0.34,0.27,55.9271496058,-4.1690481295,55.9016533635,-4.1005838806,1
722,2714,1007,391,2020-08-24 02:13:46,2020-08-24 03:49:46,96,0.8,0.64,55.9349205062,-4.017312157,55.8326211745,-4.2326301435,1
723,2715,1064,572,2020-01-03 01:27:22,2020-01-03 02:01:22,34,0.28,0.23,55.8154198949,-4.0517344406,55.8226912806,-4.009389151,1
724,2716,1138,379,2020-12-27 22:46:49,2020-12-28 02:05:49,199,1.66,1.33,55.8744605868,-4.1981830157,55.8108718931,-4.3083134712,1
725,2717,1039,171,2020-05-18 08:15:11,2020-05-18 11:42:11,207,1.73,1.38,55.8929285955,-4.1880605215,55.8147348784,-4.1667293166,1
726,2718,1097,371,2020-11-08 23:57:47,2020-11-09 06:33:47,396,3.3,2.64,55.8704037786,-4.3047919135,55.8841052604,-4.1296176991,1
727,2719,1128,206,2020-02-25 09:42:36,2020-02-25 09:46:36,4,0.03,0.03,55.8991089734,-4.239163336,55.9300733564,-4.1698325523,1
728,2720,1160,151,2020-07-11 18:39:37,2020-07-11 22:38:37,239,1.99,1.59,55.9085562458,-4.0571158865,55.8323460101,-4.0845022757,1
729,2721,1158,585,2020-11-27 18:58:05,2020-11-27 19:07:05,9,0.07,0.06,55.8577863954,-4.1359261036,55.8500521663,-4.2282850324,1
730,2722,1058,516,2020-04-08 15:36:44,2020-04-08 18:29:44,173,1.44,1.15,55.889955841,-4.1458560564,55.8209093759,-4.2049066439,1
731,2723,1035,151,2020-03-22 22:09:44,2020-03-23 05:33:44,444,3.7,2.96,55.81902355,-4.1332502793,55.9023790848,-4.1765698953,1
732,2724,1120,225,2021-02-13 05:40:44,2021-02-13 07:23:44,103,0.86,0.69,55.9435600017,-4.2730496259,55.8592289995,-4.1508046804,1
733,2725,1103,276,2020-01-30 10:04:59,2020-01-30 16:12:59,368,3.07,2.45,55.8516778393,-4.2103144179,55.878619738,-4.0091319759,1
734,2726,1063,378,2021-02-16 10:51:51,2021-02-16 13:59:51,188,1.57,1.25,55.9303540274,-4.1910490669,55.8633009426,-4.0250255208,1
735,2727,1022,198,2021-02-04 14:58:44,2021-02-04 15:00:44,2,0.02,0.01,55.906156008,-4.065499859,55.9251542243,-4.2205614956,1
736,2728,1126,159,2020-10-14 20:59:07,2020-10-15 00:49:07,230,1.92,1.53,55.8377776093,-4.082534918,55.8168651769,-4.0717542103,1
737,2729,1044,397,2020-10-08 09:28:48,2020-10-08 09:43:48,15,0.12,0.1,55.9338760829,-4.1400761716,55.8402993653,-4.0564596207,1
738,2730,1017,394,2020-12-10 02:59:12,2020-12-10 04:47:12,108,0.9,0.72,55.8145505655,-4.0514597558,55.8265635891,-4.0945353163,1
739,2731,1015,120,2020-02-16 17:44:29,2020-02-16 18:19:29,35,0.29,0.23,55.8428407915,-4.1110302999,55.9286126916,-4.0077035622,1
740,2732,1084,506,2020-08-11 23:47:05,2020-08-12 05:37:05,350,2.92,2.33,55.818208382,-4.0430071865,55.9068242122,-4.0454505397,1
741,2733,1093,594,2020-01-11 05:08:11,2020-01-11 08:52:11,224,1.87,1.49,55.869665609,-4.1482848306,55.8275859434,-4.0911919607,1
742,2734,1110,470,2020-03-19 22:34:03,2020-03-20 07:04:03,510,4.25,3.4,55.8735028273,-4.0740541902,55.8503878712,-4.0806940263,1
743,2735,1076,523,2020-10-14 13:07:29,2020-10-14 19:38:29,391,3.26,2.61,55.8709038303,-4.2217291355,55.82795084,-4.1217736174,1
744,2736,1143,545,2020-08-09 10:59:21,2020-08-09 11:25:21,26,0.22,0.17,55.8470521277,-4.1003615375,55.821651163,-4.3078121755,1
745,2737,1062,290,2020-05-13 16:10:26,2020-05-13 16:37:26,27,0.23,0.18,55.9172802573,-4.2085780641,55.8398970538,-4.1444572587,1
746,2738,1098,469,2020-06-20 20:59:37,2020-06-20 21:41:37,42,0.35,0.28,55.8862687466,-4.0155832552,55.8448258879,-4.1589774806,1
747,2739,1019,372,2020-07-18 02:29:49,2020-07-18 05:16:49,167,1.39,1.11,55.8205009634,-4.2474848332,55.8595751736,-4.2449153456,1
748,2740,1016,186,2020-09-22 03:16:05,2020-09-22 12:19:05,543,4.53,3.62,55.8944526437,-4.1366155241,55.9159457329,-4.1071940495,1
749,2741,1049,431,2020-05-26 16:55:37,2020-05-26 17:40:37,45,0.38,0.3,55.8894190388,-4.1373987716,55.9486169661,-4.0852893466,1
750,2742,1031,478,2020-01-08 21:12:15,2020-01-08 21:44:15,32,0.27,0.21,55.8498817889,-4.2804145743,55.9007892954,-4.1727030779,1
751,2743,1126,415,2020-02-11 14:56:39,2020-02-11 22:50:39,474,3.95,3.16,55.9063814728,-4.0664871129,55.8337520429,-4.2648355449,1
752,2744,1117,213,2020-01-26 21:22:25,2020-01-26 22:50:25,88,0.73,0.59,55.9383155923,-4.0832792098,55.9058982054,-4.0576719313,1
753,2745,1027,464,2020-08-01 06:04:22,2020-08-01 11:34:22,330,2.75,2.2,55.8138027655,-4.1759739216,55.8268446148,-4.0851299172,1
754,2746,1020,263,2020-08-13 19:23:26,2020-08-13 20:20:26,57,0.47,0.38,55.9460241092,-4.3085451023,55.8128250698,-4.2909751885,1
755,2747,1067,122,2020-10-26 21:19:04,2020-10-26 23:55:04,156,1.3,1.04,55.8490767363,-4.2981904106,55.9188278174,-4.2146813418,1
756,2748,1040,395,2020-04-29 19:13:43,2020-04-29 19:33:43,20,0.17,0.13,55.8106717597,-4.0469789794,55.8971524237,-4.1296763132,1
757,2749,1046,332,2020-01-17 10:54:31,2020-01-17 11:36:31,42,0.35,0.28,55.9242855315,-4.2003435128,55.8376361382,-4.0199095367,1
758,2750,1023,469,2020-02-09 08:54:19,2020-02-09 17:35:19,521,4.34,3.47,55.8189282217,-4.1180519831,55.9086968885,-4.0464962979,1
759,2751,1147,512,2020-04-25 11:38:52,2020-04-25 12:32:52,54,0.45,0.36,55.8144536622,-4.0330263976,55.8160279783,-4.2778471469,1
760,2752,1012,579,2020-07-07 00:35:46,2020-07-07 06:34:46,359,2.99,2.39,55.8259136266,-4.299332227,55.8812185583,-4.0420231266,1
761,2753,1100,459,2020-06-26 22:57:23,2020-06-26 23:48:23,51,0.42,0.34,55.8830549717,-4.1506569328,55.9425469,-4.1029062417,1
762,2754,1028,537,2020-03-13 22:59:59,2020-03-13 23:04:59,5,0.04,0.03,55.8888431463,-4.2805356163,55.8606000396,-4.2794252116,1
763,2755,1024,226,2020-04-18 04:23:12,2020-04-18 04:49:12,26,0.22,0.17,55.8574498771,-4.1944971909,55.9379610309,-4.2118495681,1
764,2756,1152,415,2020-11-02 04:38:48,2020-11-02 04:45:48,7,0.06,0.05,55.8136279057,-4.0684005123,55.9027908173,-4.0356030274,1
765,2757,1136,471,2020-12-23 18:26:47,2020-12-23 18:44:47,18,0.15,0.12,55.8216075346,-4.0039518117,55.8262836704,-4.1062303088,1
766,2758,1035,225,2020-05-07 19:35:07,2020-05-07 19:57:07,22,0.18,0.15,55.8499760605,-4.2436424878,55.8342614382,-4.2640213308,1
767,2759,1143,549,2020-10-25 18:02:08,2020-10-25 18:11:08,9,0.07,0.06,55.8451659213,-4.1630831683,55.9018369253,-4.0969683481,1
768,2760,1110,191,2020-05-27 15:06:48,2020-05-27 15:19:48,13,0.11,0.09,55.8567234295,-4.0935819711,55.9031325283,-4.1076820379,1
769,2761,1135,438,2020-08-23 01:24:54,2020-08-23 09:53:54,509,4.24,3.39,55.8187426881,-4.0778114326,55.8772218125,-4.302606424,1
770,2762,1024,267,2020-10-07 22:31:06,2020-10-08 04:22:06,351,2.92,2.34,55.8625558946,-4.2670971875,55.8456439645,-4.068334614,1
771,2763,1033,187,2020-05-19 23:10:25,2020-05-20 02:12:25,182,1.52,1.21,55.8202149643,-4.062809145,55.9048193422,-4.0556533525,1
772,2764,1083,441,2020-01-31 15:09:18,2020-02-01 00:49:18,580,4.83,3.87,55.884926105,-4.2201568163,55.913427399,-4.2657657131,1
773,2765,1117,375,2021-01-30 22:31:42,2021-01-31 03:47:42,316,2.63,2.11,55.86080803,-4.1322269933,55.9382135153,-4.129530049,1
774,2766,1022,316,2020-06-06 08:16:54,2020-06-06 08:27:54,11,0.09,0.07,55.8230279285,-4.124986601,55.8959158498,-4.1657724269,1
775,2767,1149,126,2021-01-29 09:45:11,2021-01-29 17:40:11,475,3.96,3.17,55.8237575963,-4.0539153818,55.8105218461,-4.2310842976,1
776,2768,1160,255,2020-03-09 23:12:47,2020-03-09 23:57:47,45,0.38,0.3,55.8927193267,-4.2201892473,55.9126735068,-4.0814834989,1
777,2769,1130,491,2020-09-27 11:33:46,2020-09-27 12:11:46,38,0.32,0.25,55.9115857031,-4.1847583176,55.8292095779,-4.0398101613,1
778,2770,1076,471,2020-10-24 19:32:14,2020-10-25 05:01:14,569,4.74,3.79,55.8948267651,-4.304005153,55.8976242702,-4.3074766985,1
779,2771,1106,486,2020-03-16 06:06:42,2020-03-16 07:54:42,108,0.9,0.72,55.8777073468,-4.1543121819,55.9113144114,-4.1819048657,1
780,2772,1152,595,2021-02-09 18:18:37,2021-02-09 19:18:37,60,0.5,0.4,55.9265473463,-4.2497271718,55.9092519987,-4.1707208502,1
781,2773,1101,151,2020-08-10 05:31:46,2020-08-10 05:39:46,8,0.07,0.05,55.9345682817,-4.0254269771,55.9399646186,-4.2022404176,1
782,2774,1011,559,2020-06-24 21:17:21,2020-06-25 04:13:21,416,3.47,2.77,55.9344677983,-4.0298658969,55.8348740336,-4.2502128555,1
783,2775,1070,136,2020-10-30 04:32:58,2020-10-30 06:48:58,136,1.13,0.91,55.8742900095,-4.0571811469,55.8727429703,-4.0171233265,1
784,2776,1151,343,2020-12-30 15:12:38,2020-12-30 18:34:38,202,1.68,1.35,55.9285761523,-4.0783232977,55.8685609194,-4.0893479507,1
785,2777,1123,334,2020-10-13 05:33:14,2020-10-13 13:00:14,447,3.73,2.98,55.8189084884,-4.0504463034,55.8786736754,-4.2863064963,1
786,2778,1092,236,2020-12-31 20:51:46,2021-01-01 02:48:46,357,2.98,2.38,55.8279203462,-4.1021930886,55.8693814553,-4.2516298844,1
787,2779,1137,290,2021-02-09 10:29:58,2021-02-09 11:01:58,32,0.27,0.21,55.8350292556,-4.1776911413,55.9140865587,-4.0357354411,1
788,2780,1152,267,2020-10-14 22:16:28,2020-10-14 22:41:28,25,0.21,0.17,55.9027474009,-4.1977209649,55.9423992563,-4.0961151449,1
789,2781,1141,430,2020-04-28 07:40:55,2020-04-28 15:13:55,453,3.77,3.02,55.8991825809,-4.073732497,55.8559879729,-4.1236542188,1
790,2782,1068,403,2020-11-18 19:14:01,2020-11-18 19:32:01,18,0.15,0.12,55.8713524965,-4.0892494587,55.9383767861,-4.0337208936,1
791,2783,1151,316,2020-06-16 04:34:26,2020-06-16 06:04:26,90,0.75,0.6,55.8310785611,-4.0215164343,55.8147553608,-4.1151939091,1
792,2784,1140,512,2020-11-15 10:23:06,2020-11-15 10:48:06,25,0.21,0.17,55.9053057016,-4.2559403664,55.8234215095,-4.2892400609,1
793,2785,1099,405,2020-04-21 22:02:03,2020-04-21 22:34:03,32,0.27,0.21,55.8444746591,-4.072286441,55.8899850608,-4.296911296,1
794,2786,1135,396,2020-03-02 12:42:25,2020-03-02 13:21:25,39,0.33,0.26,55.9108498166,-4.252601112,55.9416404539,-4.1256846405,1
795,2787,1061,162,2020-08-25 02:45:38,2020-08-25 03:06:38,21,0.17,0.14,55.8890456003,-4.1566880571,55.8915372848,-4.076452082,1
796,2788,1096,562,2020-03-26 10:14:09,2020-03-26 17:08:09,414,3.45,2.76,55.8302293196,-4.1603556911,55.8638910021,-4.2023961578,1
797,2789,1048,173,2020-10-19 14:27:23,2020-10-19 15:11:23,44,0.37,0.29,55.8721621401,-4.0527353262,55.9162510576,-4.0430898067,1
798,2790,1009,488,2020-08-17 09:37:59,2020-08-17 10:02:59,25,0.21,0.17,55.8621426001,-4.2020861116,55.9071660568,-4.0727268665,1
799,2791,1148,320,2020-01-12 15:16:05,2020-01-12 15:41:05,25,0.21,0.17,55.8777364211,-4.0773367932,55.8114536172,-4.1542170568,1
800,2792,1044,377,2020-10-07 12:23:26,2020-10-07 12:31:26,8,0.07,0.05,55.8491090944,-4.2296839278,55.9484066486,-4.0478178055,1
801,2793,1099,148,2020-11-15 06:30:26,2020-11-15 08:45:26,135,1.12,0.9,55.8997946159,-4.2237120767,55.8897282442,-4.0197248035,1
802,2794,1141,469,2020-09-23 23:56:07,2020-09-24 00:55:07,59,0.49,0.39,55.9330975369,-4.1975195224,55.829128833,-4.2208263724,1
803,2795,1091,493,2020-05-18 20:10:48,2020-05-18 21:56:48,106,0.88,0.71,55.8636156155,-4.1888368321,55.9347544733,-4.2536105404,1
804,2796,1104,169,2020-03-02 00:10:17,2020-03-02 00:29:17,19,0.16,0.13,55.8148650369,-4.1518567222,55.9177363579,-4.1671817523,1
805,2797,1065,136,2020-05-20 21:37:06,2020-05-20 22:14:06,37,0.31,0.25,55.8377323369,-4.1365996905,55.8811353884,-4.0346433705,1
806,2798,1072,204,2021-01-11 11:02:06,2021-01-11 11:36:06,34,0.28,0.23,55.849221643,-4.1013162546,55.9400117465,-4.0071181532,1
807,2799,1060,421,2020-01-17 11:54:45,2020-01-17 12:48:45,54,0.45,0.36,55.8409997243,-4.2590620218,55.9260753713,-4.1931163333,1
808,2800,1082,301,2020-11-13 13:06:37,2020-11-13 19:52:37,406,3.38,2.71,55.9474458428,-4.0589084195,55.8120923578,-4.0130942931,1
809,2801,1112,366,2020-08-28 13:35:26,2020-08-28 20:26:26,411,3.42,2.74,55.9425171501,-4.207261734,55.9474287595,-4.2512423756,1
810,2802,1160,442,2020-02-06 19:38:40,2020-02-06 20:33:40,55,0.46,0.37,55.9239510657,-4.0691602483,55.8671554525,-4.1060303545,1
811,2803,1074,239,2020-05-07 05:36:16,2020-05-07 06:11:16,35,0.29,0.23,55.877683773,-4.0639627032,55.8833487127,-4.1509325817,1
812,2804,1102,363,2020-07-13 04:57:55,2020-07-13 05:49:55,52,0.43,0.35,55.8961244397,-4.2956921779,55.8395603631,-4.3080192581,1
813,2805,1082,423,2021-02-20 11:38:55,2021-02-20 11:44:55,6,0.05,0.04,55.817580373,-4.2780865887,55.8108700339,-4.2143840403,1
814,2806,1120,523,2020-03-29 11:11:35,2020-03-29 11:29:35,18,0.15,0.12,55.8883216886,-4.1080792317,55.9397079912,-4.1883452354,1
815,2807,1085,512,2020-06-02 23:07:30,2020-06-03 05:17:30,370,3.08,2.47,55.8972181187,-4.151608883,55.83842636,-4.207365209,1
816,2808,1154,525,2020-02-14 09:41:39,2020-02-14 10:12:39,31,0.26,0.21,55.9295318488,-4.162752342,55.926987689,-4.0279719187,1
817,2809,1080,422,2020-08-21 10:02:56,2020-08-21 10:54:56,52,0.43,0.35,55.9066351431,-4.1040884198,55.8952700826,-4.2204918983,1
818,2810,1093,243,2020-02-25 21:08:51,2020-02-26 04:00:51,412,3.43,2.75,55.9351121506,-4.1491777916,55.8219333964,-4.1051997407,1
819,2811,1020,458,2020-12-02 14:06:08,2020-12-02 14:36:08,30,0.25,0.2,55.8183954393,-4.0534823005,55.8495039553,-4.0310413528,1
820,2812,1001,455,2020-05-02 20:34:15,2020-05-03 01:43:15,309,2.58,2.06,55.889996295,-4.0503025888,55.8493891273,-4.2441745892,1
821,2813,1029,251,2020-12-21 01:02:45,2020-12-21 01:44:45,42,0.35,0.28,55.9480439664,-4.189597337,55.8235947175,-4.0416117429,1
822,2814,1111,263,2020-05-23 02:41:31,2020-05-23 04:04:31,83,0.69,0.55,55.9463124591,-4.1080945979,55.8306534606,-4.2637550801,1
823,2815,1015,208,2020-10-05 15:00:56,2020-10-05 15:28:56,28,0.23,0.19,55.8846183122,-4.1312780957,55.812660972,-4.2393102116,1
824,2816,1051,245,2020-08-12 16:50:07,2020-08-12 22:38:07,348,2.9,2.32,55.8113588418,-4.0477142643,55.8416334449,-4.0483119233,1
825,2817,1014,490,2020-11-15 23:59:47,2020-11-16 00:40:47,41,0.34,0.27,55.871182428,-4.0222943638,55.9291573647,-4.2749715131,1
826,2818,1149,188,2020-11-02 08:01:41,2020-11-02 12:33:41,272,2.27,1.81,55.8322364259,-4.1624757083,55.9131587151,-4.2166680247,1
827,2819,1092,245,2020-11-16 11:28:22,2020-11-16 12:11:22,43,0.36,0.29,55.9204226822,-4.1040174256,55.8603116264,-4.1468362587,1
828,2820,1060,263,2020-08-23 07:06:13,2020-08-23 07:36:13,30,0.25,0.2,55.9374241716,-4.2180237354,55.9172269689,-4.063536146,1
829,2821,1146,442,2020-03-16 14:14:04,2020-03-16 14:47:04,33,0.28,0.22,55.9407418518,-4.0447893547,55.8386943153,-4.0513201728,1
830,2822,1096,518,2021-01-03 12:41:32,2021-01-03 19:30:32,409,3.41,2.73,55.9460545297,-4.2352778665,55.86647525,-4.130206149,1
831,2823,1091,315,2020-11-30 03:21:08,2020-11-30 03:31:08,10,0.08,0.07,55.9398011727,-4.1266560448,55.9111259799,-4.1567628963,1
832,2824,1021,594,2020-11-22 15:07:14,2020-11-22 15:24:14,17,0.14,0.11,55.8345967763,-4.152169097,55.8271648804,-4.2313917274,1
833,2825,1057,335,2020-12-12 01:07:16,2020-12-12 07:14:16,367,3.06,2.45,55.9076805532,-4.1610840063,55.9198159768,-4.114760164,1
834,2826,1038,201,2020-02-15 07:13:46,2020-02-15 07:55:46,42,0.35,0.28,55.9175898976,-4.1948473681,55.929632508,-4.0505604517,1
835,2827,1029,406,2020-07-08 13:22:19,2020-07-08 15:08:19,106,0.88,0.71,55.8503051151,-4.1255966028,55.9383998549,-4.0822160602,1
836,2828,1013,279,2020-07-28 14:06:07,2020-07-28 23:27:07,561,4.67,3.74,55.9025410856,-4.1234646579,55.9190238249,-4.2732632472,1
837,2829,1106,237,2021-01-30 21:05:49,2021-01-31 00:01:49,176,1.47,1.17,55.864834532,-4.2497941604,55.8208716393,-4.2424487692,1
838,2830,1010,331,2020-02-23 06:02:33,2020-02-23 10:50:33,288,2.4,1.92,55.9418350363,-4.1898329596,55.9139542533,-4.2535972434,1
839,2831,1012,515,2020-10-12 12:33:02,2020-10-12 16:46:02,253,2.11,1.69,55.9162923596,-4.1575763264,55.9134650597,-4.218985909,1
840,2832,1127,452,2020-05-09 15:21:32,2020-05-09 15:35:32,14,0.12,0.09,55.9251597533,-4.2943123367,55.812198263,-4.2761132628,1
841,2833,1029,267,2021-01-24 11:15:21,2021-01-24 11:52:21,37,0.31,0.25,55.8650377353,-4.128628459,55.9306596565,-4.0340160713,1
842,2834,1112,425,2020-06-12 15:57:01,2020-06-13 01:19:01,562,4.68,3.75,55.9104567217,-4.0284232103,55.8386499626,-4.2598471009,1
843,2835,1052,466,2020-10-14 09:41:36,2020-10-14 18:13:36,512,4.27,3.41,55.867762275,-4.2670531834,55.8586098461,-4.1323585352,1
844,2836,1056,504,2020-11-10 21:24:02,2020-11-11 06:24:02,540,4.5,3.6,55.900187382,-4.2226325929,55.8238223665,-4.1622698214,1
845,2837,1094,368,2020-09-09 23:04:12,2020-09-10 00:14:12,70,0.58,0.47,55.8431460002,-4.2689868901,55.8819104989,-4.1296471796,1
846,2838,1090,468,2020-06-09 13:37:22,2020-06-09 14:15:22,38,0.32,0.25,55.8252073746,-4.0785117424,55.9015646597,-4.3060980685,1
847,2839,1052,204,2020-05-27 19:24:07,2020-05-27 20:01:07,37,0.31,0.25,55.9424113325,-4.1011355021,55.9453857852,-4.2158539529,1
848,2840,1055,309,2020-03-18 01:07:46,2020-03-18 02:33:46,86,0.72,0.57,55.900953542,-4.1977778261,55.8653822533,-4.2253748544,1
849,2841,1124,553,2020-08-15 05:41:52,2020-08-15 09:57:52,256,2.13,1.71,55.9177735955,-4.1854572785,55.8738216358,-4.0602867914,1
850,2842,1042,540,2021-02-19 08:49:43,2021-02-19 10:13:43,84,0.7,0.56,55.8939511294,-4.05191175,55.8560917651,-4.1648792146,1
851,2843,1019,569,2020-01-06 14:19:38,2020-01-06 15:04:38,45,0.38,0.3,55.8282205584,-4.0729908261,55.9052620855,-4.2471708058,1
852,2844,1067,278,2020-08-14 17:32:39,2020-08-14 17:38:39,6,0.05,0.04,55.8614411491,-4.0511663002,55.9187169367,-4.0018486042,1
853,2845,1004,305,2020-09-24 10:18:20,2020-09-24 13:09:20,171,1.43,1.14,55.8554016153,-4.2287659817,55.8608908893,-4.1172584757,1
854,2846,1030,397,2020-03-21 15:30:45,2020-03-21 19:51:45,261,2.17,1.74,55.9445136243,-4.1210895629,55.8100302599,-4.1747385757,1
855,2847,1008,203,2020-09-26 17:23:36,2020-09-26 18:49:36,86,0.72,0.57,55.9282456448,-4.2055436407,55.9302813794,-4.0168171623,1
856,2848,1035,495,2020-06-16 02:25:43,2020-06-16 03:24:43,59,0.49,0.39,55.8632105815,-4.1306450495,55.8154571424,-4.0021336926,1
857,2849,1054,380,2020-09-21 01:55:13,2020-09-21 02:27:13,32,0.27,0.21,55.8819601457,-4.2638778188,55.9223990261,-4.0416665248,1
858,2850,1077,149,2020-07-24 12:42:02,2020-07-24 13:01:02,19,0.16,0.13,55.9007116306,-4.1404551659,55.8904911144,-4.0484196806,1
859,2851,1007,156,2020-07-31 04:43:47,2020-07-31 05:29:47,46,0.38,0.31,55.9271543988,-4.2141743393,55.9342113517,-4.1616257298,1
860,2852,1062,412,2020-11-19 17:33:19,2020-11-19 17:55:19,22,0.18,0.15,55.8800385889,-4.0742768403,55.8574116935,-4.2794363787,1
861,2853,1153,192,2020-01-16 13:09:21,2020-01-16 13:15:21,6,0.05,0.04,55.915398963,-4.1396529928,55.8204321759,-4.1679121863,1
862,2854,1144,250,2020-11-30 04:17:56,2020-11-30 08:48:56,271,2.26,1.81,55.9015086238,-4.0074135331,55.8898486843,-4.2568796074,1
863,2855,1103,124,2020-09-08 20:49:29,2020-09-08 23:02:29,133,1.11,0.89,55.8739166809,-4.1511796076,55.8556989575,-4.1071035349,1
864,2856,1099,582,2020-01-01 01:46:36,2020-01-01 01:52:36,6,0.05,0.04,55.9258437763,-4.160042395,55.8483598617,-4.1606781754,1
865,2857,1134,317,2020-07-26 02:08:20,2020-07-26 11:03:20,535,4.46,3.57,55.8695025661,-4.1765225575,55.8942311257,-4.0399989578,1
866,2858,1076,515,2021-02-11 06:17:05,2021-02-11 13:02:05,405,3.38,2.7,55.9301842476,-4.0166727225,55.8123632489,-4.2025573415,1
867,2859,1047,336,2021-01-22 05:13:59,2021-01-22 05:26:59,13,0.11,0.09,55.8622410481,-4.0275177181,55.8833008855,-4.1212340326,1
868,2860,1151,267,2021-01-17 19:50:01,2021-01-17 22:28:01,158,1.32,1.05,55.9132863561,-4.2293094593,55.8241765032,-4.1240709293,1
869,2861,1052,452,2020-04-22 23:39:11,2020-04-22 23:44:11,5,0.04,0.03,55.9189270933,-4.0218992252,55.8797957624,-4.0216567931,1
870,2862,1013,282,2020-10-01 05:55:32,2020-10-01 09:30:32,215,1.79,1.43,55.8319154112,-4.0088370989,55.8557806646,-4.0180169821,1
871,2863,1027,382,2020-08-29 11:42:09,2020-08-29 12:27:09,45,0.38,0.3,55.8815159051,-4.2804214653,55.91474768,-4.2057739464,1
872,2864,1084,554,2020-12-25 15:59:34,2020-12-25 16:46:34,47,0.39,0.31,55.8142440313,-4.1314035114,55.8965733132,-4.1164735868,1
873,2865,1018,347,2020-11-06 14:40:01,2020-11-06 14:45:01,5,0.04,0.03,55.8645185683,-4.2507632873,55.9266058733,-4.2420116337,1
874,2866,1111,128,2020-09-11 12:52:01,2020-09-11 21:50:01,538,4.48,3.59,55.8309527309,-4.1622408582,55.9304169285,-4.1909622602,1
875,2867,1009,567,2020-10-22 16:44:17,2020-10-22 17:09:17,25,0.21,0.17,55.8314711246,-4.0233952304,55.9260115313,-4.254657647,1
876,2868,1133,365,2021-01-18 01:47:18,2021-01-18 02:51:18,64,0.53,0.43,55.8305260577,-4.1830609001,55.8375033007,-4.0698822562,1
877,2869,1145,327,2020-11-18 08:39:23,2020-11-18 17:32:23,533,4.44,3.55,55.8696625456,-4.1496649886,55.9178344878,-4.2513920048,1
878,2870,1087,126,2020-07-27 03:37:26,2020-07-27 03:57:26,20,0.17,0.13,55.8273941515,-4.1157358825,55.9243992469,-4.1750661944,1
879,2871,1043,441,2020-08-18 07:21:33,2020-08-18 08:01:33,40,0.33,0.27,55.8756778102,-4.0072911708,55.8598815331,-4.0945094201,1
880,2872,1045,477,2021-02-11 03:28:16,2021-02-11 04:22:16,54,0.45,0.36,55.9257621322,-4.0099184788,55.8846465788,-4.0434489946,1
881,2873,1131,550,2020-07-21 03:49:13,2020-07-21 03:56:13,7,0.06,0.05,55.839972029,-4.124792688,55.9274935161,-4.0050589503,1
882,2874,1035,112,2020-11-14 02:12:30,2020-11-14 02:26:30,14,0.12,0.09,55.8624578322,-4.1962913695,55.8744558741,-4.0084275278,1
883,2875,1092,140,2020-12-16 01:05:03,2020-12-16 01:36:03,31,0.26,0.21,55.8774704881,-4.1372121108,55.9283815314,-4.0101071922,1
884,2876,1066,441,2020-12-03 04:13:51,2020-12-03 06:21:51,128,1.07,0.85,55.9101138378,-4.1695159922,55.9286781802,-4.3081292395,1
885,2877,1100,170,2020-06-10 09:33:27,2020-06-10 10:30:27,57,0.47,0.38,55.8466390404,-4.0393336274,55.8343168186,-4.172010165,1
886,2878,1120,160,2021-02-17 03:04:06,2021-02-17 03:32:06,28,0.23,0.19,55.9215919889,-4.2541111237,55.8558021828,-4.0590156439,1
887,2879,1124,483,2020-09-08 10:19:20,2020-09-08 11:57:20,98,0.82,0.65,55.899528486,-4.0270134203,55.8457530501,-4.2609482189,1
888,2880,1108,306,2020-07-27 13:09:55,2020-07-27 14:09:55,60,0.5,0.4,55.8737183581,-4.0449302724,55.8969075394,-4.0398314672,1
889,2881,1061,589,2020-01-09 14:49:02,2020-01-09 15:14:02,25,0.21,0.17,55.8875758773,-4.1947189644,55.8738290512,-4.2049651616,1
890,2882,1052,226,2020-04-30 17:20:00,2020-05-01 01:19:00,479,3.99,3.19,55.9084246982,-4.0622892641,55.9104434969,-4.0628572053,1
891,2883,1004,477,2020-05-24 04:50:14,2020-05-24 05:41:14,51,0.42,0.34,55.8164280048,-4.1976221983,55.872604447,-4.2386582361,1
892,2884,1045,186,2021-01-19 11:22:59,2021-01-19 19:56:59,514,4.28,3.43,55.8283127258,-4.2031133921,55.9040444572,-4.0184737828,1
893,2885,1037,476,2020-04-27 14:08:59,2020-04-27 14:35:59,27,0.23,0.18,55.8270285379,-4.1207758654,55.8618218608,-4.14490221,1
894,2886,1107,436,2021-02-06 20:04:53,2021-02-06 20:54:53,50,0.42,0.33,55.8868003828,-4.2684194163,55.9254303924,-4.1895170967,1
